3786674	మీరు ఇంకా నాతో మాట్లాడాలనుకుంటున్నారా?	2446709	Do you still want to talk to me?
3786675	మీరు ఇంకా నాతో మాట్లాడాలనుకుంటున్నారా?	2446709	Do you still want to talk to me?
3786679	సముద్రంలో చేపలు ఉన్నాయి.	3719059	There are fish in the sea.
3786680	సముద్రంలో చేపలు ఉన్నాయి.	3719059	There are fish in the sea.
3786859	రేపు ప్రధాని ప్రకటన చేయనున్నారు.	1243645	The prime minister will make an announcement tomorrow.
3788128	మీకు ఎంత మంది చైనీస్ స్నేహితులు ఉన్నారు?	1308275	How many Chinese friends do you have?
3788134	మరియు ఆమె తప్పు అయితే?	3787959	And if she is wrong?
3788138	పరీక్ష నన్ను కష్టపడి చదవాలని ఒత్తిడి చేసింది.	263459	The examination compelled me to study hard.
3788517	నేను ఒక సుందరమైన రాత్రి గడిపాను.	2331603	I had a lovely night.
3788518	అతనికి వ్యాకరణ పుస్తకం ఇచ్చాను.	2094435	I gave him a grammar book.
3788524	నిన్న నాకు ఇంగ్లీషులో ఉత్తరం వచ్చింది.	257707	I received a letter in English yesterday.
3788542	నేను అలాంటి వ్యక్తిని కాదు.	2545319	I'm not that kind of guy.
3788557	నాకు తగినంత నిద్ర రాదు.	3022596	I don't get enough sleep.
3788580	షాక్ కోసం సిద్ధంగా ఉండండి.	3734176	Get ready for a shock.
3788610	ఈ రంపస్ అంతా దేని గురించి?	3466268	What is all this rumpus about?
3788626	లారీ ఇప్పుడు పుస్తకం చదువుతోంది.	1764960	Laurie is reading a book now.
3788628	నేను టామ్‌కి అన్నీ చెప్పాలి.	2406459	I should've told Tom everything.
3788637	టామ్ మేరీని రక్షించాడు.	2237623	Tom rescued Mary.
3788668	మీరు మరియు టామ్ అటకపై ఏమి చేస్తున్నారు?	3788664	What were you and Tom doing in the attic?
3788681	నేను వెళ్లాలనుకుంటే, నేను మీకు తెలియజేస్తాను.	3788666	If I want to go, I'll let you know.
3788683	నాకు మీ అభిప్రాయం కావాలంటే, నేను దానిని అడిగాను.	3788676	If I'd wanted your opinion, I'd have asked for it.
3788712	టామ్ దానిని అంగీకరించడానికి నిరాకరించాడు.	3788702	Tom refused to admit it.
3788716	దయచేసి మీ ఇమెయిల్‌ను నేను పొందవచ్చా?	3788711	May I have your email, please?
3788719	నేను టామ్.	2283732	I'm Tom.
3788719	నేను టామ్.	3319395	I am Tom.
3788733	నేను నా భర్తకు ద్రోహం చేశాను.	3455960	I've betrayed my husband.
3788753	మేము ఒకే తరగతిలో ఉన్నాము.	2713458	We're in the same class.
3788754	గాజు సీసాలలో పాలు అమ్మేవారు.	3788752	Milk was sold in glass bottles.
3788826	మీ జుట్టు ఎందుకు కత్తిరించుకోకూడదు?	2219872	Why don't you cut your hair?
3788827	మీ జుట్టు ఎందుకు కత్తిరించుకోకూడదు?	2219872	Why don't you cut your hair?
3788828	మీ జుట్టు ఎందుకు కత్తిరించుకోకూడదు?	2219872	Why don't you cut your hair?
3788831	మేము కొలంబియా నుండి వచ్చాము.	464346	We are from Columbia.
3788832	నేను ఆమె కళ్ళను మరచిపోలేను.	3040292	I can't forget her eyes.
3788833	నేను ఆమె కళ్ళను మరచిపోలేను.	3040292	I can't forget her eyes.
3788835	నేను నా కత్తి నుండి బయటపడ్డాను.	3732811	I got out my knife.
3788838	నేను చదువుకునేది చాలా తక్కువ.	254986	I study very little.
3788839	నేను చదువుకునేది చాలా తక్కువ.	254986	I study very little.
3788841	ఈ కుక్క ఎంత తెలివైనది!	59430	How clever this dog is!
3788842	మీలాంటి వారు ఎప్పుడూ సంతోషంగా ఉండరు.	2044783	People like you are never happy.
3788843	మేము కీటకాలను ద్వేషిస్తాము.	2855325	We hate insects.
3788845	ఇది కారు మరియు అది బస్సు.	3052979	This is a car and that is a bus.
3788846	ఇది కారు మరియు అది బస్సు.	3052979	This is a car and that is a bus.
3788847	ఈ గదిలో ఎవరో ఉన్నారు.	2926302	There is someone in this room.
3788851	మేము సినిమా చూస్తున్నాము.	2546275	We're watching a movie.
3788854	టేబుల్ మీద ఒక పువ్వు ఉంది.	39606	There is a flower on the table.
3788855	మాకు టామ్ కావాలి.	2011273	We want Tom.
3788858	ఈ కథ చదవదగ్గదే.	57252	This story is worth reading.
3788861	నేను ప్రస్తుతం నరిటా విమానాశ్రయంలో ఉన్నాను.	242146	I'm at Narita Airport right now.
3788863	సూపర్‌బౌల్‌ను ఎవరు గెలుచుకున్నారు?	3030390	Who won the Superbowl?
3788864	నేను ఇంకా టామ్‌ని చూడలేదు.	3736422	I haven't seen Tom yet.
3788865	నాకు 16 ఏళ్లు వచ్చాయి.	2846027	I turned 16.
3788866	నాకు 16 ఏళ్లు వచ్చాయి.	2846027	I turned 16.
3788869	మీరు ఏమి ధరించబోతున్నారు?	2654349	What are you going to wear?
3788870	మీరు ఏమి ధరించబోతున్నారు?	2654349	What are you going to wear?
3788871	మీరు ఏమి ధరించబోతున్నారు?	2654349	What are you going to wear?
3788873	మీరు ఏమి ధరించబోతున్నారు?	2654349	What are you going to wear?
3788874	మీరు ఏమి ధరించబోతున్నారు?	2654349	What are you going to wear?
3788875	ఇది ఏనుగు లాంటిది.	1202082	It's like an elephant.
3788879	జర్మనీ రైలు డ్రైవర్లు మళ్లీ సమ్మె చేశారు.	3218048	The German train drivers strike again.
3788880	టామ్ ఒంటరిగా చనిపోలేదు.	2208397	Tom didn't die alone.
3788888	అది ఆమె ఇల్లు.	2755295	That's her home.
3788888	అది అతని ఇల్లు.	2755321	That's his home.
3788888	అది అతని ఇల్లు.	67034	That is his house.
3788893	అది నాది.	1841577	That's mine.
3788894	అది నాది.	1841577	That's mine.
3788893	అది నాది.	67126	That is mine.
3788894	అది నాది.	67126	That is mine.
3788901	ఫ్రాన్స్ రాజధాని పారిస్.	35027	Paris is the capital of France.
3788903	ఫ్రాన్స్ రాజధాని నగరం పారిస్.	1657739	The capital city of France is Paris.
3788903	ఫ్రాన్స్ రాజధాని పారిస్.	1867386	The capital of France is Paris.
3788906	నాకు ఐదు నిమిషాలు కావాలి.	2543079	I'll need about five minutes.
3788908	అక్కడ ఎవరూ లేరు.	3733381	There was no one there.
3788910	డెస్క్ మీద ఒక పుస్తకం పడి ఉంది.	20549	A book is lying on the desk.
3788911	డెస్క్ మీద ఒక పుస్తకం పడి ఉంది.	20549	A book is lying on the desk.
3788913	వాళ్లంతా ఆకలితో ఉన్నారు.	2713721	They're all hungry.
3788914	వాళ్లంతా ఆకలితో ఉన్నారు.	2713721	They're all hungry.
3789095	ఆమె ఎప్పుడు టెన్నిస్ ఆడుతుంది?	1828421	When does she play tennis?
3789096	ఆమె ఎప్పుడు టెన్నిస్ ఆడుతుంది?	1828421	When does she play tennis?
3789098	ఒకటి పంపాను.	2873474	I sent one.
3789099	ఒకటి పంపాను.	2873474	I sent one.
3789101	ఇది ఎంత అందమైన పువ్వు!	55796	What a beautiful flower this is!
3789103	ఇది ఎంత అందమైన పువ్వు!	55796	What a beautiful flower this is!
3789105	ఇటలీ ఐరోపాలో ఉంది.	946034	Italy is in Europe.
3789108	యూరప్ సంక్షోభంలో ఉంది.	1817631	Europe is in crisis.
3789109	నేను ఐరోపాలో నివసిస్తున్నాను.	2635011	I live in Europe.
3789110	నేను ఐరోపాలో నివసిస్తున్నాను.	2635011	I live in Europe.
3789114	వారు యూరప్ వెళ్లారు.	306102	They have gone to Europe.
3789117	యూరప్ ఒక దేశం కాదు.	2230447	Europe is not a country.
3789120	ఆస్ట్రియా మధ్య ఐరోపాలో ఉంది.	1789003	Austria is situated in Central Europe.
3789121	నెట్‌ఫ్లిక్స్ ఇప్పుడు యూరప్‌లో అందుబాటులో ఉంది.	3513570	Netflix is now available in Europe.
3789124	ఐరోపాలో ఎన్ని భాషలు ఉన్నాయి?	1263645	How many languages are there in Europe?
3789125	ఐరోపాలో ఎంత మంది ఉన్నారు?	1314023	How many people are there in Europe?
3789127	ఐరోపా కంటే ఆసియా నాలుగు రెట్లు పెద్దది.	3680854	Asia is four times larger than Europe.
3789129	"రెస్టారెంట్ పేరు ""ఓల్డ్ యూరప్""."	2580840	"The name of the restaurant is ""Old Europe""."
3789130	"రెస్టారెంట్ పేరు ""ఓల్డ్ యూరప్""."	2580840	"The name of the restaurant is ""Old Europe""."
3789131	ఆఫ్రికా ఒక దేశం కాదు.	1683046	Africa is not a country.
3789132	ఈ రోజు మనం ఆఫ్రికా దినోత్సవాన్ని జరుపుకుంటాము.	1723983	Today we celebrate Africa Day.
3789133	ట్యునీషియా ఆఫ్రికాలో ఉంది.	3680832	Tunisia is located in Africa.
3789134	ఆఫ్రికాలో చాలా సింహాలు ఉన్నాయి.	664096	In Africa there are many lions.
3789135	ఆఫ్రికాలో చాలా మంది ప్రజలు ఫ్రెంచ్ మాట్లాడతారు.	1531151	Many people in Africa speak French.
3789136	అల్జీరియా ఉత్తర ఆఫ్రికాలో ఉంది.	1785742	Algeria is situated in North Africa.
3789137	అల్జీరియా ఆఫ్రికాలో అతిపెద్ద దేశం.	1788989	Algeria is Africa's largest country.
3789139	ఆఫ్రికా చాలా పెద్ద ఖండం.	2882570	Africa is a very large continent.
3789140	కైరో ఆఫ్రికాలో అతిపెద్ద నగరం.	877785	Cairo is the biggest city in Africa.
3790065	చైనా రాయబార కార్యాలయం ఎక్కడ ఉంది?	1759164	Where is the Chinese embassy?
3790077	టామ్ ఏదో చెప్పడానికి ప్రయత్నిస్తున్నాడు.	2064861	Tom is trying to say something.
3790687	నేను ఎప్పుడైనా ఆల్కహాలిక్‌గా మారితే, నేను ఖచ్చితంగా అంతల్యకు సెలవులకు వెళ్తాను.	3790416	If I ever turn into an alcoholic, I'll surely go on vacation to Antalya.
3791626	యుద్ధం మనిషిలోని జంతువును ఉత్తేజపరుస్తుంది.	273234	War arouses the animal in man.
3791627	ఇది కేవలం మూడు నిమిషాలు పడుతుంది.	3727015	It'll just take three minutes.
3791630	బాస్టర్డ్!	434306	Bastard!
3791631	బాస్టర్డ్!	434306	Bastard!
3791632	మేము ఇప్పుడు ఏడు బిలియన్ల ఉన్నాము.	1232174	We are seven billion now.
3791632	ఇప్పుడు మేము ఏడుగురు అరబ్బులము.	3791633	Now we are seven Arabs.
3791634	వారి వద్ద తుపాకులు ఉన్నాయి.	2549691	They had guns.
3791635	జెన్నీ దగ్గర తుపాకీ ఉంది.	1284209	Jenny has a gun.
3791636	నాకు తుపాకీ ఇవ్వండి.	1543656	Give me the gun.
3791637	నాకు తుపాకీ ఇవ్వండి.	1543656	Give me the gun.
3791638	తుపాకీ ఎవరి దగ్గర ఉంది?	1886572	Who has the gun?
3791639	మీ తుపాకీ ఎక్కడ ఉంది?	2254682	Where's your gun?
3791640	మీ తుపాకీ ఎక్కడ ఉంది?	2254682	Where's your gun?
3791641	మీ తుపాకీ ఎక్కడ ఉంది?	2254682	Where's your gun?
3791643	నా దగ్గర తుపాకీ ఉంది.	2358734	I have a gun.
3791643	నా దగ్గర తుపాకీ ఉంది.	2359584	I've got a gun.
3791644	తుపాకులు ఎక్కడ ఉన్నాయి?	2548479	Where are the guns?
3791645	టామ్ తన తుపాకీని దించాడు.	2647457	Tom lowered his gun.
3791646	టామ్ దగ్గర తుపాకీ ఉంది.	2649191	Tom has a gun.
3791648	టామ్ దగ్గర తుపాకీ ఉంది.	2649194	Tom had a gun.
3791651	ఈ కంప్యూటర్‌లో పెంటియమ్ ప్రాసెసర్ ఉంది.	483271	This computer has a Pentium processor.
3791654	ఆ కంప్యూటర్‌లో క్వాడ్-కోర్ ప్రాసెసర్ ఉంది.	2059936	That computer has a quad-core processor.
3791655	ఈ ఫోన్‌లో క్వాడ్-కోర్ ప్రాసెసర్ ఉంది.	2059937	This phone has a quad-core processor.
3791657	పెర్షియన్ భాష దీర్ఘకాలం జీవించండి!	513906	Long live the Persian language!
3792517	చాలా మంది రైతులు తమ పొలాలను కోల్పోయారు.	807059	Many farmers lost their farms.
3792530	జపాన్ జెండాలు రెపరెపలాడాయి.	281088	Japanese flags were flying.
3792533	ఇది ఒక జెండా.	3052988	This is a flag.
3792535	ఈ జెండా చాలా అందంగా ఉంది.	442120	This flag is very beautiful.
3792537	ఈ జెండా చాలా అందంగా ఉంది.	442120	This flag is very beautiful.
3792540	ఇక్కడ జపాన్ జెండా ఉంది.	2175919	Here's Japan's flag.
3792541	ఆ జెండా చాలా అందంగా ఉంది.	2137236	That flag is very beautiful.
3792544	ఇది జపాన్ జెండా.	55473	This is the flag of Japan.
3792547	అమెరికన్ జెండాలో యాభై నక్షత్రాలు ఉన్నాయి.	1159935	The American flag has fifty stars.
3792549	ఈ జెండాను మీరు ఎప్పుడైనా చూశారా?	1723015	Have you ever seen this flag?
3792550	నేను వారి జెండాకు వందనం చేయను.	2966445	I don't salute their flag.
3792551	నేను వారి జెండాకు వందనం చేయను.	2966445	I don't salute their flag.
3792554	ఆ రోజు జపాన్ జెండాలు రెపరెపలాడాయి.	44612	On that day, Japanese flags were flying.
3792559	నేను స్పానిష్ నేర్పిస్తాను.	436981	I teach Spanish.
3792561	నేను స్పానిష్ నేర్పిస్తాను.	436981	I teach Spanish.
3792562	స్పానిష్ సులభం.	875821	Spanish is easy.
3792569	నేను స్పానిష్ వాడిని.	3221016	I'm Spanish.
3792574	అతను స్పానిష్.	3558086	He is Spanish.
3792575	అతను స్పానిష్.	3558086	He is Spanish.
3792581	ఇక్కడ స్పానిష్ మాట్లాడతారు.	462472	Spanish is spoken here.
3792582	ఇది స్పానిష్ కాదు.	463330	This isn't Spanish.
3792588	జరాగోజా ఒక స్పానిష్ నగరం.	2685227	Zaragoza is a Spanish city.
3792910	నేను నిద్రపోవాలి.	1277	I have to go to sleep.
3793971	నేను త్వరలో తిరిగి వస్తాను.	1284	I will be back soon.
3793980	నేను మాటలతో నష్టపోతున్నాను.	1286	I'm at a loss for words.
3793998	ఇది ఎప్పటికీ అంతం కాదు.	1287	This is never going to end.
3794043	నాకు ఏమి చెప్పాలో తెలియడం లేదు.	1288	I just don't know what to say.
3794106	అది చెడ్డ బన్నీ.	1289	That was an evil bunny.
3795513	ఒకోనోమియాకి చాలా రుచికరమైనది.	792517	The Okonomiyaki was very delicious.
3795519	ఈ గదిలో ఎవరున్నారు?	276215	Who is in this room?
3795528	పెన్సిల్‌తో మీ పేరు రాయండి.	65206	Write your name with the pencil.
3795531	పెన్సిల్‌తో మీ పేరు రాయండి.	65206	Write your name with the pencil.
3795534	పెన్సిల్‌తో మీ పేరు రాయండి.	65206	Write your name with the pencil.
3795550	మీరు ఆసుపత్రిలో ఉండాలి.	2954728	You should be in a hospital.
3795551	మీరు ఆసుపత్రిలో ఉండాలి.	2954728	You should be in a hospital.
3795552	మీరు ఆసుపత్రిలో ఉండాలి.	2954728	You should be in a hospital.
3795553	మీరు ఆసుపత్రిలో ఉండాలి.	2954728	You should be in a hospital.
3795555	ఇక్కడ వారి పుస్తకాలు ఉన్నాయి.	2471622	Here are their books.
3795558	జ్యూస్ కోపంగా ఉన్నాడు.	1901622	Zeus is angry.
3795560	మాట మార్చింది ఎవరు?	1121910	Who changed the subject?
3795563	ఆయన రెండు పుస్తకాలు రాశారు.	508806	He has written two books.
3795565	టామ్ రావలసిన అవసరం లేదు.	3422380	Tom didn't need to come.
3795570	వారిలో కొందరు తెలివైనవారు.	2880787	Some of them are clever.
3795578	ఎవరు ఉంటున్నారు?	2203824	Who's staying?
3795580	అతని దగ్గర ఒక్క పెన్ను కూడా లేదు.	1460170	He didn't have a single pen.
3795587	పాత నగరం చుట్టూ గోడలు ఉన్నాయి.	2280862	The old city is surrounded by walls.
3796621	టామ్ నేర్చుకుంటున్నాడు.	2236753	Tom is learning.
3796623	ఇక్కడ మా పుస్తకాలు ఉన్నాయి.	453360	Here are our books.
3796630	అతని ప్రియుడు ఒక మూర్ఖుడు.	860102	His boyfriend is an idiot.
3796630	ఆమె ప్రియుడు ఒక మూర్ఖుడు.	860101	Her boyfriend is an idiot.
3796636	టామ్ పరుగెత్తాడు.	2203766	Tom ran.
3796666	ఈ ప్రమాదంలో పలువురు మృతి చెందారు.	47178	Many people were killed in the accident.
3796668	ఈ ప్రమాదంలో పలువురు మృతి చెందారు.	47178	Many people were killed in the accident.
3796672	టామ్ మంచి మనిషి.	3442431	Tom is a good man.
3796678	మా నాన్న నిన్ను ద్వేషించడు.	2473494	My dad doesn't hate you.
3796692	నువ్వు చనిపోతావు.	2274054	You're going to die.
3796694	నువ్వు చనిపోతావు.	2274054	You're going to die.
3796696	నువ్వు చనిపోతావు.	2274054	You're going to die.
3796697	నువ్వు చనిపోతావు.	2274054	You're going to die.
3796698	నువ్వు చనిపోతావు.	2274054	You're going to die.
3796701	నువ్వు చనిపోతావు.	2255306	You will die.
3796703	ఇది ఉపయోగపడవచ్చు.	3737262	This may come in handy.
3796705	మీరు విదేశాలలో ఎందుకు చదువుకోవాలనుకుంటున్నారు?	16456	Why do you want to study abroad?
3796708	మీరు విదేశాలలో ఎందుకు చదువుకోవాలనుకుంటున్నారు?	16456	Why do you want to study abroad?
3796709	మీరు విదేశాలలో ఎందుకు చదువుకోవాలనుకుంటున్నారు?	16456	Why do you want to study abroad?
3797270	మీకు ఫ్రెంచ్ నిఘంటువు ఉందా?	2451464	Do you have a French dictionary?
3799683	మేము టామ్‌కు సహాయం చేస్తాము.	2240294	We help Tom.
3799690	పోలాండ్‌లో ఇప్పుడు ఏం జరుగుతోంది?	1170058	What's happening now in Poland?
3799693	పోలాండ్‌లో ఇప్పుడు ఏం జరుగుతోంది?	1170058	What's happening now in Poland?
3799694	నేను తాగుతాను.	2283872	I drink.
3799696	నేను తాగుతాను.	2283872	I drink.
3799698	సినిమా ఎలా ఉంది?	3568460	How was the movie?
3799775	నేను అతని సూచనను ఆమోదిస్తున్నాను.	3791649	I approve his suggestion.
3801891	గుండెపోటు వస్తుందని నేను ఊహించిన చివరి వ్యక్తి టామ్.	3801889	Tom's the last person I would've expected to have a heart attack.
3801894	టామ్ చిన్న కంపెనీలో పనిచేస్తున్నాడు.	3801892	Tom works for a small company.
3801911	ఈ స్థలం నాకు క్రీప్స్ ఇస్తుంది.	3152269	This place gives me the creeps.
3801914	ఈ స్థలం నాకు క్రీప్స్ ఇస్తుంది.	3152269	This place gives me the creeps.
3801919	టామ్ నెమ్మదిగా వెనక్కి తగ్గాడు.	3801913	Tom slowly retreated.
3801919	టామ్ నెమ్మదిగా వెనక్కి తగ్గాడు.	3801915	Tom slowly drew back.
3801929	నేను తిరిగి వచ్చినప్పుడు మీరు ఇంకా ఇక్కడే ఉంటారా?	3801927	Will you still be here when I get back?
3801935	గులాబీ పొదకు నీళ్ళు పోశాడు.	3801931	He watered the rose bush.
3801980	అన్ని చెట్లు మరియు పొదలు తప్పనిసరిగా కత్తిరించబడాలి, తద్వారా వాటి కొమ్మలు విద్యుత్ లైన్ నుండి ఒక మీటర్ కంటే దగ్గరగా ఉండవు.	2885186	All trees and shrubs must be trimmed so that their branches are no closer than one metre from a power line.
3801993	మీ తల్లిదండ్రులను జాగ్రత్తగా ఎన్నుకోవడమే దీర్ఘాయువు యొక్క రహస్యం.	3801991	The secret of longevity is to choose your parents carefully.
3802000	మీరు దూరంగా ఉన్నప్పుడు చాలా జరిగాయి.	3801997	A lot's happened while you've been away.
3802004	టామ్‌కి అది ఇష్టం లేదని మీకు ఎలా తెలుసు?	3738700	How did you know Tom wasn't going to like it?
3802006	మేము మా గుడారాన్ని ఎక్కడ వేయాలని మీరు అనుకుంటున్నారు?	3738746	Where do you think we should pitch our tent?
3802010	తల్లులకు రొమ్ము క్యాన్సర్ ఉన్న పురుషులు ప్రోస్టేట్ క్యాన్సర్‌ను అభివృద్ధి చేసే ప్రమాదం ఎక్కువగా ఉంటుంది.	3801998	Men whose mothers had breast cancer run a higher risk of developing prostate cancer.
3802013	ఆనందం ఉనికిలో లేదు కాబట్టి, అది లేకుండా సంతోషంగా ఉండటానికి మనం ప్రయత్నించాలి.	3801848	Since happiness doesn't exist, we have to strive to be happy without it.
3802014	మనిషి నీళ్లు తాగుతాడు.	3800592	The man drinks water.
3802015	మీరు ఈ రోజు ఏమి వండుతున్నారు?	3800741	What are you cooking today?
3803298	ఎంత తెలివైన కుక్క!	2944146	What a clever dog!
3803313	మీరు నాకు ఫ్రెంచ్ నేర్పిస్తారా?	3060952	Will you teach me French?
3803315	మీరు నాకు ఫ్రెంచ్ నేర్పిస్తారా?	3060952	Will you teach me French?
3803319	మీరు నాకు ఫ్రెంచ్ నేర్పిస్తారా?	3060952	Will you teach me French?
3803323	కేవలం ఆర్డర్ ఇవ్వండి.	3151348	Just give the order.
3803324	కేవలం ఆర్డర్ ఇవ్వండి.	3151348	Just give the order.
3803333	అది టామ్‌కి తెలియదు.	2272448	Tom doesn't know that.
3803335	అది టామ్‌కి తెలియదు.	2272448	Tom doesn't know that.
3803339	అది టామ్‌కి తెలియదు.	2272448	Tom doesn't know that.
3803343	మీరు నాకు ఎందుకు చెప్పలేరు?	3199901	Why can't you tell me?
3803345	మీరు నాకు ఎందుకు చెప్పలేరు?	3199901	Why can't you tell me?
3803347	మీరు నాకు ఎందుకు చెప్పలేరు?	3199901	Why can't you tell me?
3803350	అతను బయటకు వెళ్ళాడు.	294752	He has gone out.
3803352	అతను బయటకు వెళ్ళాడు.	294752	He has gone out.
3803362	ఇది ఒక అందమైన ప్రసంగం.	2045776	It was a beautiful speech.
3803374	నేను చాలా పనులు చేస్తాను.	2396074	I do a lot of things.
3803379	అతను జర్మనీలో ఎక్కడ నివసిస్తున్నాడు?	1761442	Where does he live in Germany?
3803386	టామ్ కమ్యూనిస్టు.	1494220	Tom is a communist.
3803388	టామ్ కమ్యూనిస్టు.	1494220	Tom is a communist.
3803392	టామ్ వివాహం చేసుకున్నాడు, ముగ్గురు పిల్లలు ఉన్నారు మరియు బోస్టన్‌లో నివసిస్తున్నారు.	3023626	Tom is married, has three kids, and lives in Boston.
3803393	అతను తిరిగి ఏమి కోరుకుంటున్నాడు?	2168784	What does he want in return?
3806788	ఆ అమ్మాయిలిద్దరూ నాకు తెలుసు.	254492	I know both of the girls.
3806789	ఆ అమ్మాయిలిద్దరూ నాకు తెలుసు.	254492	I know both of the girls.
3806791	మాకు సైనికులు కావాలి, రాక్షసులు కాదు.	1820210	We need soldiers, not monsters.
3806795	టామ్‌కు ఎంత మంది పిల్లలు ఉన్నారు?	1820693	How many children does Tom have?
3806800	టామ్ జుట్టు తడిగా ఉంది.	3567736	Tom's hair is wet.
3807123	నేను ఒకటి విసిరాను.	2873638	I threw one.
3807125	నేను ఒకటి విసిరాను.	2873638	I threw one.
3807129	ఆ మంచం ఎవరిది?	1886546	Whose bed is that?
3807131	మీరు కష్టపడి పని చేయండి.	15993	You work hard.
3807132	మీరు కష్టపడి పని చేయండి.	15993	You work hard.
3807134	నేను ఎప్పుడూ చింతించను.	2388239	I never worry.
3807136	నేను ఎప్పుడూ చింతించను.	2388239	I never worry.
3807141	బ్యాంకు ఎక్కడ ఉంది?	508288	Where's the bank?
3807142	టామ్ గది మధ్యలో నిలబడి ఉన్నాడు.	3447001	Tom is standing in the center of the room.
3807173	దేవా, నా ప్రార్థన ఆలకించు.	1196590	God, hear my prayer.
3807185	టామ్ బలహీనంగా ఉన్నాడని నేను భావిస్తున్నాను.	3183878	I think Tom is weak.
3807392	మా తరగతిలో 30 మంది విద్యార్థులు ఉన్నారు.	1663409	There are 30 students in our class.
3807401	మా పాఠశాల ఈ గ్రామంలోనే ఉంది.	1550742	Our school is in this village.
3807407	టామ్ బయట వేచి ఉన్నాడు.	2273621	Tom is waiting outside.
3807408	టామ్ బయట వేచి ఉన్నాడు.	2273621	Tom is waiting outside.
3807416	నేను ఆసుపత్రికి వెళ్తున్నాను.	2544761	I'm going to the hospital.
3807417	నేను ఆసుపత్రికి వెళ్తున్నాను.	2544761	I'm going to the hospital.
3807424	ఆమె చేతులు మరియు కాళ్ళు పొడవుగా ఉన్నాయి.	3558051	Her arms and legs are long.
3807426	అవి తప్పు.	3320578	They are wrong.
3807426	అవి తప్పు.	2111217	They're wrong.
3807427	మేము టామ్‌తో అబద్ధం చెప్పలేము.	1954604	We can't lie to Tom.
3807439	ఈ పుస్తకం నాది కాదు.	726366	This book isn't mine.
3807440	ఇది నా పుస్తకం కాదు.	2647999	This isn't my book.
3807445	ఒకరు ఫుకుయోకాలో, మరికొందరు నీగాటాలో నివసిస్తున్నారు.	73107	One lives in Fukuoka, and the others live in Niigata.
3807446	ఒకరు ఫుకుయోకాలో, మరికొందరు నీగాటాలో నివసిస్తున్నారు.	73107	One lives in Fukuoka, and the others live in Niigata.
3807447	వారు నిశ్శబ్దంగా ఉన్నారు.	2111253	They're quiet.
3807524	మా అమ్మ న్యాయవాది.	1771641	My mother is a lawyer.
3811129	లాట్వియా రాజధాని రిగా.	2639401	Riga is the capital of Latvia.
3815184	మీరు నా చొక్కా ధరించారు, టామ్.	2643071	You're wearing my shirt, Tom.
3815196	మేము స్నేహితులం.	1553332	We were friends.
3815199	మేము స్నేహితులం.	1553332	We were friends.
3815205	నీ అసలు పేరు చెప్పు.	3199965	Tell me your real name.
3815209	నీ అసలు పేరు చెప్పు.	3199965	Tell me your real name.
3815215	మీరు నా కారులో ఎందుకు ఉన్నారు?	2645600	Why were you in my car?
3815224	మీరు నా కారులో ఎందుకు ఉన్నారు?	2645600	Why were you in my car?
3815225	టామ్ నన్ను కాల్చబోతున్నాడు.	3722817	Tom was going to shoot me.
3815238	నేను నిన్న రాత్రి నిద్రపోలేదు.	2275935	I didn't sleep last night.
3815244	నేను నిన్న రాత్రి నిద్రపోలేదు.	2275935	I didn't sleep last night.
3815253	ఆమె ఒక గ్లాసు పాలు తాగింది.	2876758	She drank a glass of milk.
3815261	అతను అక్కడ ఏమి చేస్తున్నాడు?	1829515	What was he doing there?
3815266	ఇది ఎలాంటి పక్షి?	881115	What kind of bird is this?
3815269	ఇది ఎలాంటి పక్షి?	881115	What kind of bird is this?
3815291	నేను ఫ్రెంచ్ ఎందుకు నేర్చుకోవాలి?	2402207	Why do I need to learn French?
3815321	నాకు ఆడవాళ్ళంటే ఇష్టం.	2245945	I like women.
3815343	నేను చాలా తెలివితక్కువవాడిని.	2248256	I'm so stupid.
3815346	నేను చాలా తెలివితక్కువవాడిని.	2248256	I'm so stupid.
3815354	నీ కత్తి ఎక్కడ?	2853172	Where's your sword?
3815356	నీ కత్తి ఎక్కడ?	2853172	Where's your sword?
3815359	నీ కత్తి ఎక్కడ?	2853172	Where's your sword?
3815373	ఎడిత్ పియాఫ్ ఒక ఫ్రెంచ్ గాయకుడు.	1787751	Edith Piaf was a French singer.
3815390	ఇది ఒకటి లేదా అది ఒకటి?	724547	This one or that one?
3815393	అది గుర్రం కాదు, గాడిద.	67039	That is not a horse, but a donkey.
3815404	వారు ఎందుకు ఏమీ చేయరు?	2064771	Why don't they do something?
3815609	ఇది మీ ఇల్లు కాదు, టామ్.	3724858	This isn't your home, Tom.
3815610	ఇది మీ ఇల్లు కాదు, టామ్.	3724858	This isn't your home, Tom.
3815619	మీ ఇల్లు పెద్దది.	602534	Your house is big.
3815622	మీ ఇల్లు పెద్దది.	602534	Your house is big.
3827778	మేరీ నా స్నేహితురాలు.	2280384	Mary is my girlfriend.
3832405	అక్క ఏడవడం మొదలుపెట్టింది.	2133840	My sister started crying.
3839975	కుక్క రోడ్డు మీదుగా వెళుతుంది.	3839973	The dog goes across the road.
3842109	ఈ నియమాన్ని ఎప్పటికీ మర్చిపోవద్దు.	3821080	Don't ever forget this rule.
3842110	ఈ నియమాన్ని ఎప్పటికీ మర్చిపోవద్దు.	3821080	Don't ever forget this rule.
3842114	ఏదైనా చేస్తాను.	24977	Anything will do.
